x,y,z,x_dot,y_dot,z_dot,th1,th2,d3,th1_dot,th2_dot,d3_dot,measured_th1,measured_th2,measured_d3,measured_th1_dot,measured_th2_dot,measured_d3_dot,eff_1,eff_2,eff_3,time
0.16,0.112594970906,-0.0781487427264,0.0,-0.0127844802715,0.00319612006789,0.169257061693,0.582621055361,0.0685583323401,-0.0184368491173,-0.0482367575169,-0.00825476273894,0.171061,0.583483,0.070498,-0.018002,-0.028267,-0.006771,-0.152863,-0.028267,-6.665811,1.551
0.16,0.112336132005,-0.0780840330012,0.0,-0.013047831328,0.003261957832,0.168883738799,0.581643613752,0.0683913093896,-0.0188210941851,-0.0493134893477,-0.00841413717717,0.170697,0.582523,0.070342,-0.018385,-0.02885,-0.006908,-0.152891,-0.02885,-6.685382,1.571
0.16,0.112072004306,-0.0780180010764,0.0,-0.0133122944556,0.00332807361391,0.168502696752,0.580644500103,0.068221092119,-0.0192072112113,-0.0503996163607,-0.00857354793698,0.170326,0.581542,0.070182,-0.018769,-0.029438,-0.007045,-0.152915,-0.029438,-6.70495,1.591
0.16,0.111802565995,-0.0779506414987,0.0,-0.0135778225537,0.00339445563842,0.168113898605,0.579623526377,0.0680476803206,-0.0195951405913,-0.0514951124787,-0.0087329428643,0.169946,0.580539,0.070018,-0.019156,-0.030032,-0.007181,-0.152937,-0.030032,-6.724508,1.611
0.16,0.1115277962,-0.0778819490499,0.0,-0.0138443688,0.00346109220001,0.167717308637,0.578580505206,0.0678710748021,-0.0199848264456,-0.0525999516249,-0.00889227259904,0.169559,0.579515,0.069852,-0.019544,-0.030631,-0.007318,-0.152956,-0.030631,-6.744048,1.631
0.16,0.111247674983,-0.0778119187458,0.0,-0.0141118866513,0.00352797166282,0.167312892341,0.577515249862,0.0676912773874,-0.0203761998564,-0.053714081645,-0.00905148498714,0.169164,0.578468,0.069682,-0.019934,-0.031236,-0.007455,-0.152973,-0.031236,-6.763564,1.651
0.16,0.110962183339,-0.0777405458347,0.0,-0.0143803298428,0.00359508246069,0.16690061642,0.576427574226,0.0675082909158,-0.020769206807,-0.0548374913633,-0.00921053159982,0.168761,0.5774,0.06951,-0.020326,-0.031846,-0.007591,-0.152986,-0.031846,-6.783047,1.671
0.16,0.110671303184,-0.0776678257959,0.0,-0.0146496523885,0.00366241309712,0.16648044878,0.575317292764,0.0673221192423,-0.0211637821048,-0.0559701360762,-0.00936935935169,0.168351,0.576309,0.069334,-0.020719,-0.032462,-0.007728,-0.152996,-0.032462,-6.802492,1.691
0.16,0.110375017354,-0.0775937543385,0.0,-0.0149198085812,0.00372995214529,0.166052358523,0.574184220498,0.0671327672372,-0.0215598717332,-0.0571120083332,-0.00952791981399,0.167932,0.575195,0.069154,-0.021114,-0.033082,-0.007863,-0.153004,-0.033082,-6.82189,1.711
0.16,0.110073309599,-0.0775183273997,0.0,-0.0151907529922,0.00379768824805,0.165616315936,0.573028172985,0.0669402407861,-0.0219574160874,-0.0582630634308,-0.00968616176397,0.167506,0.574059,0.068972,-0.021511,-0.033709,-0.007999,-0.153008,-0.033709,-6.841235,1.731
0.16,0.109766164575,-0.0774415411437,0.0,-0.0154624404718,0.00386561011794,0.16517229249,0.57184896629,0.0667445467891,-0.0223563537002,-0.0594232864678,-0.00984403304756,0.167071,0.5729,0.068787,-0.021909,-0.03434,-0.008134,-0.153009,-0.03434,-6.860519,1.751
0.16,0.109453567842,-0.0773633919604,0.0,-0.0157348261486,0.00393370653716,0.164720260828,0.570646416969,0.0665456931608,-0.0227566231042,-0.0605926588178,-0.0100014843047,0.166629,0.571718,0.068598,-0.022308,-0.034977,-0.008269,-0.153007,-0.034977,-6.879735,1.771
0.16,0.109135505854,-0.0772838764635,0.0,-0.0160078654303,0.00400196635759,0.164260194763,0.569420342045,0.0663436888294,-0.0231581758708,-0.0617711395025,-0.0101584643126,0.166178,0.570512,0.068406,-0.022709,-0.035619,-0.008404,-0.153002,-0.035619,-6.898876,1.791
0.16,0.108811965959,-0.0772029914897,0.0,-0.0162815140032,0.00407037850079,0.163792069266,0.568170558992,0.0661385437362,-0.0235609468073,-0.0629587173462,-0.0103149237111,0.16572,0.569283,0.068211,-0.023111,-0.036267,-0.008537,-0.152994,-0.036267,-6.917934,1.811
0.16,0.108482936387,-0.0771207340967,0.0,-0.016555727832,0.004138931958,0.163315860465,0.566896885718,0.0659302688348,-0.023964881897,-0.0641553923488,-0.0104708112776,0.165254,0.56803,0.068013,-0.023515,-0.036919,-0.008671,-0.152982,-0.036919,-6.936903,1.831
0.16,0.108148406249,-0.0770371015624,0.0,-0.0168304631605,0.00420761579012,0.162831545635,0.56559914055,0.0657188760906,-0.0243699196726,-0.065361097455,-0.0106260767207,0.164779,0.566754,0.067812,-0.023919,-0.037577,-0.008803,-0.152967,-0.037577,-6.955774,1.851
