x,y,z,x_dot,y_dot,z_dot,th1,th2,d3,th1_dot,th2_dot,d3_dot,measured_th1,measured_th2,measured_d3,measured_th1_dot,measured_th2_dot,measured_d3_dot,eff_1,eff_2,eff_3,time
0.16,0.0600195371454,-0.05008,0.0,0.0580316302332,0.0,0.0,-0.358877718824,0.0347469358352,0.0,-0.317956002796,0.0203820822778,,,,,,,,,,
0.16,0.0657452288855,-0.05008,0.0,0.054142371957,0.0,0.0,-0.389874040629,0.0368410253213,0.0,-0.289507838451,0.0205779947836,,,,,,,,,,
0.16,0.0710596775153,-0.05008,0.0,0.0499791753436,0.0,0.0,-0.417955861908,0.0389299225126,0.0,-0.260907155266,0.0202862035433,,,,,,,,,,
0.16,0.0759374365575,-0.05008,0.0,0.0455919987524,0.0,0.0,-0.443129249613,0.0409658843487,0.0,-0.232564077368,0.0195484160536,,,,,,,,,,
0.16,0.0803584122161,-0.05008,0.0,0.0410357963787,0.0,0.0,-0.465438063864,0.0429060120022,0.0,-0.204811125662,0.0184174526098,,,,,,,,,,
0.16,0.0843083731559,-0.05008,0.0,0.0363705182538,0.0,0.0,-0.484956695386,0.0447132603637,0.0,-0.177916729694,0.0169548462585,,,,,,,,,,
0.16,0.0877794602811,-0.05008,0.0,0.0316611102447,0.0,0.0,-0.501784343011,0.0463572154507,0.0,-0.152101549348,0.015228699037,,,,,,,,,,
0.16,0.0907706965151,-0.05008,0.0,0.0269775140547,0.0,0.0,-0.516041021505,0.0478146665508,0.0,-0.127555823586,0.0133118000587,,,,,,,,,,
0.16,0.093288496579,-0.05008,0.0,0.0223946672227,0.0,0.0,-0.527865339615,0.0490699986339,0.0,-0.104456564701,0.0112799786837,,,,,,,,,,
0.16,0.0953471767716,-0.05008,0.0,0.0179925031237,0.0,0.0,-0.537413992449,0.0501154270842,0.0,-0.0829838724548,0.00921065443706,,,,,,,,,,
0.16,0.0969694647477,-0.05008,0.0,0.0138559509686,0.0,0.0,-0.544862853959,0.0509510930361,0.0,-0.0633359218409,0.00718155058691,,,,,,,,,,
0.16,0.0981870092979,-0.05008,0.0,0.0100749358044,0.0,0.0,-0.550409516756,0.0515850350776,0.0,-0.0457422877879,0.00526955722816,,,,,,,,,,
0.16,0.0990408901277,-0.05008,0.0,0.00674437851367,0.0,0.0,-0.554277091391,0.0520330531114,0.0,-0.0304752344922,0.00354976039506,,,,,,,,,,
0.16,0.0995821276363,-0.05008,0.0,0.00396419581526,0.0,0.0,-0.556719032444,0.0523184838753,0.0,-0.0178584472573,0.00209469505184,,,,,,,,,,
0.16,0.0998721926961,-0.05008,0.0,0.00183930026379,0.0,0.0,-0.558024694263,0.0524719160444,0.0,-0.00827245401931,0.000973930779262,,,,,,,,,,
0.16,0.0999835164319,-0.05008,0.0,0.000479600249861,0.0,0.0,-0.558525228461,0.0525308868853,0.0,-0.0021557063522,0.000254157492204,,,,,,,,,,
0.16,0.1,-0.05008,0.0,-4.4408920985e-16,0.0,0.0,-0.558599315344,0.0525396226411,0.0,1.99590656112e-15,-2.35366810487e-16,,,,,,,,,,
