x,y,z,fx,fy,fz,time
0.17327239665,0.0187548576067,-0.025699923666,[ 0.00716497],[-0.07778294],[-0.09192062],11.085
0.173276678193,0.0187936319564,-0.0256426674358,[ 0.00721565],[-0.07869001],[-0.09301865],11.106
0.173282069033,0.018832516803,-0.0255842308185,[ 0.00726192],[-0.07960751],[-0.09413348],11.124
0.173286575384,0.0188712893745,-0.0255250706754,[ 0.00731177],[-0.08053027],[-0.09525846],11.145
0.173291166502,0.0189097252589,-0.025465386451,[ 0.00736079],[-0.0814535],[-0.09638842],11.165
0.173295791262,0.0189478244799,-0.0254055246396,[ 0.00740892],[-0.08237424],[-0.09751857],11.186
0.173300524856,0.0189849157352,-0.0253454742163,[ 0.00745545],[-0.08328521],[-0.09864387],11.205
0.173305493025,0.0190196564772,-0.0252853862706,[ 0.00749894],[-0.08417031],[-0.09975184],11.225
0.173310634248,0.0190523825177,-0.0252254391637,[ 0.00753971],[-0.08503162],[-0.10084272],11.246
0.173312799296,0.0190840975789,-0.0251664344095,[ 0.00759211],[-0.08587507],[-0.10191513],11.265
0.173312625737,0.0191184371894,-0.0251079420841,[ 0.00765592],[-0.08674378],[-0.10300246],11.285
0.17331151838,0.0191519893075,-0.0250495877471,[ 0.00772325],[-0.08760274],[-0.10408284],11.306
0.173307171482,0.0191868752429,-0.024992222237,[ 0.00780553],[-0.08846947],[-0.10516196],11.325
0.173300762796,0.0192223676731,-0.0249349958784,[ 0.00789778],[-0.08934248],[-0.10624541],11.348
0.173294472823,0.0192570156183,-0.0248774172163,[ 0.00798947],[-0.09020866],[-0.10732765],11.366
0.173284022084,0.019293213815,-0.0248202932106,[ 0.00810174],[-0.09109014],[-0.10841826],11.385
0.173272625322,0.0193289543666,-0.0247631482887,[ 0.00821883],[-0.09196693],[-0.10950661],11.405
0.173259262052,0.0193644574016,-0.0247061362153,[ 0.00834577],[-0.09284074],[-0.11059288],11.425
0.173244879375,0.0193995011779,-0.0246496256676,[ 0.00847777],[-0.09370553],[-0.11166954],11.445
0.173229653314,0.019433414586,-0.0245929130321,[ 0.00861419],[-0.09455953],[-0.11274148],11.466
0.173215571444,0.0194655900096,-0.0245362082388,[ 0.00874477],[-0.09539303],[-0.11379986],11.486
0.173200791293,0.0194949597244,-0.0244796188881,[ 0.00887785],[-0.09619416],[-0.11483654],11.505
0.17318622837,0.0195218075846,-0.0244233460372,[ 0.00900891],[-0.09696382],[-0.11585026],11.525
0.173171889215,0.0195463021899,-0.02436721889,[ 0.00913809],[-0.0977052],[-0.11684481],11.546
0.173157866741,0.019567439319,-0.0243113924775,[ 0.00926418],[-0.09840563],[-0.11781056],11.565
0.173143078899,0.0195857742299,-0.0242562008188,[ 0.00939272],[-0.09906918],[-0.11874772],11.584
0.173128552748,0.0195995815763,-0.0242026736035,[ 0.00951665],[-0.09966747],[-0.11962815],11.606
0.173114518126,0.0196083608129,-0.0241495890103,[ 0.00963538],[-0.10020465],[-0.12046567],11.624
0.17310090392,0.019612113935,-0.0240974655331,[ 0.00974879],[-0.10067655],[-0.12125307],11.646
0.173087307097,0.0196046994356,-0.0240472114398,[ 0.00985456],[-0.10100716],[-0.12193263],11.665
0.173074602629,0.0195795930358,-0.0239978445372,[ 0.00994491],[-0.10113098],[-0.12247046],11.686
0.173061666621,0.0195378572285,-0.0239495373115,[ 0.01002608],[-0.10106009],[-0.1228732],11.706
0.173049681036,0.0194777740155,-0.0239021068661,[ 0.01009089],[-0.10077745],[-0.12313061],11.725
0.173037888178,0.019407048417,-0.0238546535416,[ 0.01014855],[-0.1003783],[-0.12331301],11.744
0.173025510686,0.0193323781244,-0.0238072978924,[ 0.01020701],[-0.09993758],[-0.12346834],11.766
0.173013750271,0.0192608538693,-0.0237596841178,[ 0.01026452],[-0.09953602],[-0.12365257],11.785
0.17300177139,0.0191996666449,-0.0237121112673,[ 0.01032959],[-0.09925023],[-0.12391403],11.805
0.172989225766,0.0191519899416,-0.0236646339339,[ 0.01040597],[-0.09911356],[-0.12427481],11.826
0.172976129609,0.0191179854814,-0.0236170808018,[ 0.01049389],[-0.09912795],[-0.12473809],11.845
0.172963694325,0.0190955873372,-0.0235694317029,[ 0.01058584],[-0.09926942],[-0.1252878],11.866
0.172950380806,0.0190810527231,-0.0235217585901,[ 0.01068762],[-0.099497],[-0.12589669],11.887
0.172937723528,0.0190698109667,-0.0234736514975,[ 0.01078872],[-0.09976298],[-0.12653644],11.905
0.17292425903,0.0190567864593,-0.0234256791706,[ 0.01089331],[-0.10000838],[-0.12716326],11.927
0.172911447728,0.0190382489143,-0.0233772731242,[ 0.01099182],[-0.10019622],[-0.12775776],11.946
0.172898484764,0.0190120817956,-0.0233288986699,[ 0.0110868],[-0.10030052],[-0.12829877],11.965
0.172886525732,0.0189772313676,-0.023280034234,[ 0.01117182],[-0.10031357],[-0.12878593],11.985
0.172873499635,0.0189339766826,-0.0232313464905,[ 0.01125752],[-0.10023496],[-0.12921329],12.006
0.172861124908,0.0188848856829,-0.0231823935825,[ 0.01133666],[-0.1000954],[-0.12960469],12.026
0.172849098694,0.0188326331495,-0.0231332232584,[ 0.01141246],[-0.09992398],[-0.12997889],12.044
0.172836098271,0.0187799478877,-0.0230842158342,[ 0.01149338],[-0.09974809],[-0.13035072],12.065
0.172823771528,0.0187298928721,-0.0230351082442,[ 0.01157272],[-0.09960155],[-0.13074448],12.085
0.17281092262,0.0186845260032,-0.0229859226561,[ 0.01165819],[-0.09950667],[-0.13117521],12.104
0.172798481243,0.0186444574678,-0.0229365100848,[ 0.01174533],[-0.09947013],[-0.13164851],12.126
0.172785469761,0.018609573986,-0.0228870276904,[ 0.01183923],[-0.09948976],[-0.1321618],12.145
0.172772978037,0.0185788158232,-0.0228374691839,[ 0.01193335],[-0.09955335],[-0.13270663],12.165
0.172760233033,0.0185504015318,-0.0227877900288,[ 0.0120308],[-0.09964262],[-0.13327167],12.186
0.17274745524,0.0185223276517,-0.0227379547578,[ 0.01212918],[-0.09973637],[-0.1338432],12.206
0.17273480898,0.018493092276,-0.0226879367469,[ 0.01222665],[-0.0998188],[-0.13441102],12.225
0.172721458229,0.0184612510799,-0.0226378719131,[ 0.01232677],[-0.0998742],[-0.13496379],12.245
0.17270847342,0.0184260811815,-0.0225875864626,[ 0.01242335],[-0.0998957],[-0.13549835],12.265
0.172695834125,0.0183877506023,-0.0225370834096,[ 0.0125166],[-0.09988525],[-0.136016],12.285
0.172683479296,0.0183465940495,-0.0224865414432,[ 0.01260689],[-0.0998452],[-0.13651652],12.307
0.172670358019,0.0183033372535,-0.0224359636077,[ 0.01270047],[-0.09978398],[-0.13700591],12.326
0.172658304352,0.0182593665871,-0.0223850493464,[ 0.01278837],[-0.09971729],[-0.13749682],12.347
0.172645265783,0.0182152980236,-0.0223341355259,[ 0.01288203],[-0.09965035],[-0.13799016],12.365
0.172633056171,0.0181725159658,-0.0222830929093,[ 0.01297241],[-0.09959736],[-0.13849578],12.386
0.172618861534,0.0181570222114,-0.0222325546666,[ 0.01309125],[-0.09982538],[-0.1391839],12.406
0.17261113032,0.0181823900254,-0.0221812927194,[ 0.0132013],[-0.10047895],[-0.14015723],12.425
0.172608859517,0.0182021301923,-0.0221298050948,[ 0.01327738],[-0.10107172],[-0.14109109],12.446
0.172610413451,0.0182226364569,-0.0220780205822,[ 0.01333251],[-0.10167179],[-0.1420317],12.465
0.172614833026,0.0182438014562,-0.0220259263543,[ 0.01337177],[-0.10227879],[-0.14297941],12.485
0.172620322819,0.0182640752028,-0.021973650311,[ 0.0134041],[-0.10287673],[-0.14392334],12.505
0.172624926003,0.018283406615,-0.0219213495496,[ 0.01344045],[-0.1034651],[-0.14486248],12.526
0.172630607444,0.0183021803623,-0.0218685268707,[ 0.01347031],[-0.10405035],[-0.14580547],12.545
0.172635272258,0.0183210114684,-0.0218158706233,[ 0.01350545],[-0.10463512],[-0.14674759],12.565
0.172641000621,0.0183396184444,-0.021762525151,[ 0.01353449],[-0.10522149],[-0.14769847],12.585
0.172645733874,0.0183582825559,-0.021709174048,[ 0.0135689],[-0.10580861],[-0.14865114],12.605
0.172651468475,0.0183768894097,-0.0216554813644,[ 0.01359727],[-0.10639652],[-0.14960836],12.627
0.172656265615,0.0183952198943,-0.021601604868,[ 0.01363069],[-0.10698294],[-0.15056789],12.645
0.172662045495,0.0184136599884,-0.0215473891763,[ 0.01365824],[-0.10757188],[-0.15153308],12.665
0.172666869398,0.018431990137,-0.0214929932945,[ 0.01369108],[-0.10816103],[-0.15250166],12.685
0.172671735244,0.0184501534279,-0.0214382484214,[ 0.01372345],[-0.1087504],[-0.15347505],12.708
0.172677582961,0.0184684266575,-0.0213831633627,[ 0.01374987],[-0.1093423],[-0.15445417],12.726
0.172682452728,0.0184865896181,-0.0213280716471,[ 0.01378162],[-0.1099331],[-0.15543398],12.746
0.17268836469,0.0185046961031,-0.0212722906085,[ 0.01380722],[-0.11052715],[-0.15642388],12.766
0.172693277096,0.0185226921059,-0.0212166761777,[ 0.01383818],[-0.11111884],[-0.15741178],12.785
0.172699230964,0.0185406318533,-0.0211603717077,[ 0.01386293],[-0.11171375],[-0.15840982],12.805
0.172704206211,0.0185584609075,-0.0211040617398,[ 0.01389312],[-0.1123075],[-0.15940855],12.825
0.172710201017,0.0185762339245,-0.0210472337085,[ 0.01391701],[-0.11290322],[-0.16041478],12.847
0.172715216916,0.0185938960391,-0.0209904007737,[ 0.01394639],[-0.11349775],[-0.1614217],12.865
0.172720272475,0.0186113913241,-0.0209332185294,[ 0.01397529],[-0.11409238],[-0.16243355],12.885
0.172726309885,0.0186291641367,-0.0208755234931,[ 0.01399822],[-0.1146925],[-0.16345507],12.907
0.172731349475,0.0186469923491,-0.0208178276709,[ 0.01402692],[-0.11529317],[-0.16447832],12.925
0.172737039083,0.0186680973907,-0.0207596760509,[ 0.01405328],[-0.11593132],[-0.16553003],12.945
0.172741239482,0.0186942559436,-0.0207011028194,[ 0.01409164],[-0.11662713],[-0.16662271],12.966
0.172744314585,0.0187219684731,-0.0206422149717,[ 0.01413777],[-0.11734214],[-0.16773161],12.986
0.172747612527,0.0187302969788,-0.0205826083483,[ 0.01417221],[-0.11785256],[-0.16872728],13.005
0.172743508798,0.0186372149177,-0.0205222678366,[ 0.01419953],[-0.11727926],[-0.16909028],13.025
0.172732354773,0.0184637596607,-0.020462492972,[ 0.01422828],[-0.11585037],[-0.16894024],13.044
0.172720899786,0.0182360771645,-0.0204029475301,[ 0.01423003],[-0.11386065],[-0.16844973],13.066
0.172711115737,0.0179524262808,-0.020343114323,[ 0.01419207],[-0.11131277],[-0.16761954],13.085
0.172699593576,0.0176517499221,-0.0202841023277,[ 0.01415597],[-0.10862327],[-0.16668591],13.105
0.172687657644,0.0173687212585,-0.0202255093437,[ 0.01413229],[-0.10615199],[-0.16587361],13.126
0.172674980559,0.0171367613834,-0.0201673939634,[ 0.01414065],[-0.10422488],[-0.16538809],13.146
0.172660413464,0.0169792375598,-0.0201099615954,[ 0.01420009],[-0.10305525],[-0.16536613],13.166
0.172646231551,0.0169057275525,-0.0200523008913,[ 0.01430244],[-0.10272595],[-0.165873],13.186
0.172631514304,0.016906499782,-0.0199947451641,[ 0.01444794],[-0.10313091],[-0.16683846],13.205
0.172617697309,0.0169285400266,-0.0199363614902,[ 0.01460054],[-0.1037508],[-0.16794804],13.227
0.172603015281,0.0169493085281,-0.0198779731705,[ 0.01475841],[-0.1043581],[-0.16905094],13.247
0.172588584515,0.0169677423911,-0.019819211242,[ 0.0149144],[-0.10494406],[-0.17014585],13.265
0.172574419051,0.0169835098865,-0.0197602419536,[ 0.01506807],[-0.10550412],[-0.17122809],13.285
0.172560011688,0.0169920201776,-0.0197009877025,[ 0.01522021],[-0.10599315],[-0.17227162],13.306
0.172546089039,0.0169762134982,-0.0196413172025,[ 0.01535715],[-0.10624113],[-0.17317493],13.325
0.172532471139,0.0169182733901,-0.0195810936377,[ 0.01547055],[-0.10607173],[-0.17383419],13.347
0.172519612574,0.0167628579317,-0.0195207409508,[ 0.01552744],[-0.10493693],[-0.17391235],13.365
0.172506926731,0.0165334962395,-0.0194603651819,[ 0.01554435],[-0.10308663],[-0.17355814],13.386
0.172493321696,0.0162690942192,-0.0194003345208,[ 0.01554898],[-0.10091757],[-0.17300607],13.406
0.172478814992,0.0160091193011,-0.0193409846458,[ 0.01556197],[-0.09881603],[-0.17248734],13.425
0.172464063137,0.015789505594,-0.0192818581966,[ 0.01559857],[-0.09712137],[-0.17221782],13.445
0.172449173111,0.0156323388481,-0.0192227668238,[ 0.01566967],[-0.0960291],[-0.17232298],13.465
0.172433673273,0.015544388305,-0.0191639664401,[ 0.01578128],[-0.09558809],[-0.17283084],13.485
0.172419006044,0.0155220556196,-0.0191050225886,[ 0.01592285],[-0.09575974],[-0.17372088],13.505
0.172404844242,0.015537797753,-0.019045319288,[ 0.0160826],[-0.09629022],[-0.17484262],13.527
0.172390480574,0.0155556940756,-0.0189854937629,[ 0.01624542],[-0.09684115],[-0.17597927],13.546
0.172376346564,0.0155712611129,-0.0189252972643,[ 0.01640651],[-0.0973719],[-0.17710906],13.565
0.172362423595,0.0155844997695,-0.0188649018898,[ 0.01656578],[-0.09788129],[-0.17822919],13.585
0.172351515939,0.0155866349341,-0.0188036156335,[ 0.01670136],[-0.09828942],[-0.17929917],13.605
0.172343321738,0.0155490097889,-0.0187413225762,[ 0.01680001],[-0.09832712],[-0.18016008],13.626
0.172336828861,0.0154576958311,-0.0186986385264,[ 0.01683904],[-0.0977379],[-0.18038373],13.645
0.172314090876,0.0152211999109,-0.0190192301314,[ 0.01651054],[-0.09356614],[-0.17357588],13.665
0.172255562395,0.0147639973375,-0.0202881690277,[ 0.01513408],[-0.08141543],[-0.1493507],13.685
0.17214517072,0.0142662399805,-0.0225264584592,[ 0.01241425],[-0.06203686],[-0.10892437],13.706
0.171922552976,0.0139218220291,-0.0261005801791,[ 0.00703304],[-0.03181624],[-0.04981943],13.726
0.171570330597,0.0139751776225,-0.0304941393251,[ 0.],[ 0.],[ 0.],13.747
0.171107337319,0.0140807474,-0.0349968386741,[ 0.],[ 0.],[ 0.],13.765
0.170568778147,0.0141916877835,-0.039223175843,[ 0.],[ 0.],[ 0.],13.785
0.169966743061,0.0143011235896,-0.0431899461254,[ 0.],[ 0.],[ 0.],13.806
0.169289585748,0.0144096255122,-0.0470484892288,[ 0.],[ 0.],[ 0.],13.826
0.168528378262,0.0145198039835,-0.0508790555505,[ 0.],[ 0.],[ 0.],13.845
0.167684101523,0.0146335258564,-0.0546804574467,[ 0.],[ 0.],[ 0.],13.864
0.166762051761,0.0147498789485,-0.0584427580404,[ 0.],[ 0.],[ 0.],13.886
0.165762697491,0.0148685366314,-0.0621683928938,[ 0.],[ 0.],[ 0.],13.905
0.164686991442,0.014990360478,-0.0658574583741,[ 0.],[ 0.],[ 0.],13.925
0.163539310573,0.0151151075613,-0.0694994922325,[ 0.01993627],[-0.02629326],[ 0.0307099],13.946
0.162345770575,0.015249104632,-0.0730340539302,[ 0.04887865],[-0.0589017],[ 0.08060281],13.965
0.161280446069,0.0153947561033,-0.0760354809372,[ 0.07420449],[-0.0832651],[ 0.12762231],13.985
0.160596825566,0.0155261828061,-0.077929591213,[ 0.0904523],[-0.09750482],[ 0.15899649],14.006
0.160466768325,0.0156031877173,-0.0783663851744,[ 0.09407935],[-0.1010056],[ 0.16646269],14.026
0.160480183485,0.0154234551547,-0.0783766898754,[ 0.09350737],[-0.09932678],[ 0.16566381],14.045
0.160495700071,0.0149372752467,-0.0783885748554,[ 0.0920828],[-0.09483161],[ 0.16338307],14.067
0.160506724187,0.0142603905926,-0.0783998637229,[ 0.09020557],[-0.08875611],[ 0.16023792],14.086
0.16051292097,0.0135259607766,-0.0784098022371,[ 0.0882608],[-0.0824053],[ 0.15690539],14.107
0.160517579964,0.0128562845777,-0.0784186072195,[ 0.0865467],[-0.07682894],[ 0.15395549],14.126
0.160521480398,0.0123487063213,-0.0784264123364,[ 0.08528629],[-0.07274054],[ 0.15179606],14.147
0.160530082581,0.0120601210241,-0.078433982758,[ 0.08454627],[-0.07046607],[ 0.1506086],14.164
0.160538186086,0.0119991403799,-0.0784399017996,[ 0.08436108],[-0.0699954],[ 0.15039431],14.185
0.160550743546,0.0120554579761,-0.078445021408,[ 0.0844171],[-0.07043178],[ 0.15065216],14.206
0.160563176922,0.0121155597998,-0.0784497720029,[ 0.08448155],[-0.07089796],[ 0.15092229],14.224
0.160575763888,0.0121743000632,-0.0784543753633,[ 0.08454077],[-0.07135385],[ 0.15118441],14.245
0.160587365912,0.0122316073143,-0.0784589836603,[ 0.08460541],[-0.07180229],[ 0.15144639],14.265
0.160600107305,0.0122876231171,-0.0784636143745,[ 0.08465728],[-0.0722392],[ 0.15169808],14.285
0.160612849428,0.0123422763429,-0.0784684197256,[ 0.08470702],[-0.07266744],[ 0.15194735],14.305
0.160624676873,0.0123956662155,-0.078473068007,[ 0.08476097],[-0.07308835],[ 0.15219415],14.325
0.160637568909,0.0124477645974,-0.078477899995,[ 0.08480366],[-0.07349842],[ 0.15243341],14.347
0.160649560908,0.0124984267748,-0.0784825774112,[ 0.08484998],[-0.07389957],[ 0.15266927],14.365
0.160661727857,0.0125475528141,-0.0784871111742,[ 0.08489034],[-0.07428831],[ 0.1528959],14.385
0.160673967753,0.0125954856791,-0.0784916578743,[ 0.08492733],[-0.07466833],[ 0.15311771],14.405
0.160686385,0.0126418817232,-0.0784960612905,[ 0.0849583],[-0.07503575],[ 0.15333019],14.425
0.160697985532,0.0126868385759,-0.0785001501454,[ 0.08499122],[-0.07539286],[ 0.1535361],14.445
0.160710591591,0.0127303313368,-0.0785045867669,[ 0.08501376],[-0.07573815],[ 0.15373631],14.465
0.160736708198,0.0127780737462,-0.0784740616377,[ 0.08473523],[-0.07591186],[ 0.15334834],14.486
0.160850037827,0.012829610732,-0.0782286682776,[ 0.08251826],[-0.07481837],[ 0.1492313],14.505
0.161055623767,0.0128867410929,-0.0777530273179,[ 0.07825177],[-0.07231663],[ 0.14117541],14.525
0.16149054517,0.0129608837553,-0.076673929819,[ 0.06874614],[-0.0659546],[ 0.12302697],14.545
0.162179253316,0.013035483775,-0.0748700615782,[ 0.05313896],[-0.05402899],[ 0.09340812],14.567
0.163034445594,0.0131211207263,-0.0725201413184,[ 0.03326724],[-0.03648],[ 0.05671747],14.586
0.164080741935,0.0131745524634,-0.0694416282168,[ 0.00780322],[-0.00941492],[ 0.01257854],14.604
0.165071297484,0.013238207839,-0.066326025481,[ 0.],[ 0.],[ 0.],14.625
0.165991748869,0.0133011947961,-0.0632132455527,[ 0.],[ 0.],[ 0.],14.646
0.166880107989,0.0133752174693,-0.0600101717729,[ 0.],[ 0.],[ 0.],14.667
0.167684294081,0.0134327028661,-0.0568633353588,[ 0.],[ 0.],[ 0.],14.685
0.168459540345,0.0135023849982,-0.0536059824089,[ 0.],[ 0.],[ 0.],14.706
0.169138698754,0.0135556550984,-0.0504681366272,[ 0.],[ 0.],[ 0.],14.724
0.169779813824,0.0136047384597,-0.0472194592779,[ 0.],[ 0.],[ 0.],14.745
0.170362979377,0.0136692139002,-0.0439892410161,[ 0.],[ 0.],[ 0.],14.765
0.171095612859,0.0137393484428,-0.0392597913095,[ 0.],[ 0.],[ 0.],14.787
0.171281914805,0.0137464250012,-0.0378523907485,[ 0.],[ 0.],[ 0.],14.806
0.171466668186,0.0137665631386,-0.0362486411389,[ 0.],[ 0.],[ 0.],14.824
0.171491747178,0.013801746113,-0.0359292866329,[ 0.],[ 0.],[ 0.],14.845
0.171503824627,0.0138497561057,-0.0358812663944,[ 0.],[ 0.],[ 0.],14.865
0.171508398046,0.0138940008067,-0.0358375790242,[ 0.],[ 0.],[ 0.],14.887
0.171508440781,0.0139374945697,-0.0357922509353,[ 0.],[ 0.],[ 0.],14.904
0.171501843111,0.013979396048,-0.0357463069357,[ 0.],[ 0.],[ 0.],14.925
0.171493457232,0.0140206199227,-0.0356996777658,[ 0.],[ 0.],[ 0.],14.946
0.171483154485,0.0140609970068,-0.0356530498991,[ 0.],[ 0.],[ 0.],14.965
0.171472865021,0.0141013647827,-0.0356062600351,[ 0.],[ 0.],[ 0.],14.984
0.171461560326,0.0141416392671,-0.0355595648216,[ 0.],[ 0.],[ 0.],15.006
0.171451254359,0.0141816526201,-0.0355127918319,[ 0.],[ 0.],[ 0.],15.027
0.171440975794,0.0142214889844,-0.0354658556785,[ 0.],[ 0.],[ 0.],15.047
0.171429661089,0.0142610637028,-0.0354191852239,[ 0.],[ 0.],[ 0.],15.066
0.171419366678,0.014300546024,-0.0353722659029,[ 0.],[ 0.],[ 0.],15.084
0.171409064486,0.0143398515347,-0.0353253548462,[ 0.],[ 0.],[ 0.],15.106
0.171398705034,0.0143791479668,-0.0352786246943,[ 0.],[ 0.],[ 0.],15.125
0.171387401659,0.0144183496322,-0.0352316483636,[ 0.],[ 0.],[ 0.],15.146
0.171377062397,0.0144572923969,-0.0351847636021,[ 0.],[ 0.],[ 0.],15.166
0.171366686892,0.0144963937684,-0.035137889625,[ 0.],[ 0.],[ 0.],15.185
0.171355361193,0.0145350645078,-0.0350909392031,[ 0.],[ 0.],[ 0.],15.205
0.17134499159,0.014573980016,-0.0350439119464,[ 0.],[ 0.],[ 0.],15.227
0.171334594227,0.0146125514185,-0.0349970629903,[ 0.],[ 0.],[ 0.],15.245
0.171323252914,0.0146510267686,-0.0349499696935,[ 0.],[ 0.],[ 0.],15.265
0.171312847179,0.0146895800711,-0.0349029687802,[ 0.],[ 0.],[ 0.],15.285
0.171301442277,0.0147278693563,-0.0348560654579,[ 0.],[ 0.],[ 0.],15.305
0.171291042758,0.0147662371069,-0.0348089113378,[ 0.],[ 0.],[ 0.],15.325
0.171280601524,0.0148044285165,-0.0347619367536,[ 0.],[ 0.],[ 0.],15.345
0.171269196264,0.0148423553386,-0.0347148893135,[ 0.],[ 0.],[ 0.],15.365
0.171258761521,0.0148803614122,-0.0346677615453,[ 0.],[ 0.],[ 0.],15.385
0.171247328202,0.0149181025081,-0.0346207327664,[ 0.],[ 0.],[ 0.],15.404
0.171236899971,0.0149559233626,-0.0345734518648,[ 0.],[ 0.],[ 0.],15.426
0.171225438801,0.0149934788511,-0.0345264417546,[ 0.],[ 0.],[ 0.],15.445
0.171214982622,0.0150311146034,-0.0344791789847,[ 0.],[ 0.],[ 0.],15.465
0.17120352829,0.0150684846035,-0.0344320163353,[ 0.],[ 0.],[ 0.],15.485
0.171193059411,0.0151057680945,-0.0343847703053,[ 0.],[ 0.],[ 0.],15.504
0.171181577631,0.0151429527469,-0.0343376263412,[ 0.],[ 0.],[ 0.],15.526
0.17117106626,0.0151802186668,-0.0342903998343,[ 0.],[ 0.],[ 0.],15.545
0.171159557249,0.0152172180694,-0.0342432745582,[ 0.],[ 0.],[ 0.],15.565
0.171149068024,0.0152541320462,-0.0341958936008,[ 0.],[ 0.],[ 0.],15.585
0.171137566171,0.0152909463399,-0.0341486158732,[ 0.],[ 0.],[ 0.],15.605
0.171127049879,0.015327675746,-0.0341012530574,[ 0.],[ 0.],[ 0.],15.625
0.171115521143,0.0153643050501,-0.0340539940435,[ 0.],[ 0.],[ 0.],15.645
0.171104978032,0.0154008500031,-0.0340066493634,[ 0.],[ 0.],[ 0.],15.664
0.171093422661,0.0154372944374,-0.0339594090567,[ 0.],[ 0.],[ 0.],15.685
0.171081895695,0.0154735628301,-0.0339120064249,[ 0.],[ 0.],[ 0.],15.704
0.17107133895,0.0155099147391,-0.0338645187571,[ 0.],[ 0.],[ 0.],15.725
0.171059751748,0.015545998463,-0.0338173059194,[ 0.],[ 0.],[ 0.],15.745
0.171049217902,0.0155819991891,-0.0337696638616,[ 0.],[ 0.],[ 0.],15.765
0.17103763838,0.0156178983856,-0.0337222986834,[ 0.],[ 0.],[ 0.],15.785
0.171026038105,0.0156537887266,-0.0336749437641,[ 0.],[ 0.],[ 0.],15.805
0.171015457234,0.0156895968422,-0.0336273298658,[ 0.],[ 0.],[ 0.],15.827
0.17100384672,0.015725135875,-0.0335799921496,[ 0.],[ 0.],[ 0.],15.844
0.17099224915,0.0157606661332,-0.0335324936978,[ 0.],[ 0.],[ 0.],15.865
0.170981637384,0.0157961149752,-0.0334849064237,[ 0.],[ 0.],[ 0.],15.885
0.170970014214,0.0158314610672,-0.0334374267123,[ 0.],[ 0.],[ 0.],15.905
0.170958386245,0.0158666315886,-0.0333899557303,[ 0.],[ 0.],[ 0.],15.925
0.170946771106,0.0159017934147,-0.0333423240889,[ 0.],[ 0.],[ 0.],15.946
0.170936108493,0.0159368748688,-0.0332947734164,[ 0.],[ 0.],[ 0.],15.965
0.17092446809,0.0159718527704,-0.0332471605312,[ 0.],[ 0.],[ 0.],15.986
0.170912823099,0.0160066552656,-0.0331995563732,[ 0.],[ 0.],[ 0.],16.005
0.170902148083,0.0160415449161,-0.0331518629678,[ 0.],[ 0.],[ 0.],16.025
0.170890478171,0.0160761636888,-0.0331042775551,[ 0.],[ 0.],[ 0.],16.045
0.170878836991,0.0161106071996,-0.0330565299631,[ 0.],[ 0.],[ 0.],16.066
0.170867142429,0.0161450421759,-0.0330089635753,[ 0.],[ 0.],[ 0.],16.085
0.170855476654,0.016179301973,-0.0329612350181,[ 0.],[ 0.],[ 0.],16.105
0.170845623781,0.0162142468475,-0.0329138322777,[ 0.],[ 0.],[ 0.],16.125
0.170836659254,0.0162497808564,-0.0328665132474,[ 0.],[ 0.],[ 0.],16.145
0.170834080259,0.0162866548751,-0.0328208902842,[ 0.],[ 0.],[ 0.],16.165
0.170841944723,0.0163242640381,-0.0327765405101,[ 0.],[ 0.],[ 0.],16.185
0.170850746098,0.0163613050904,-0.0327325935193,[ 0.],[ 0.],[ 0.],16.205
0.170864863265,0.0164017670554,-0.0326897684881,[ 0.],[ 0.],[ 0.],16.225
0.170885300553,0.0164469190007,-0.0326472877002,[ 0.],[ 0.],[ 0.],16.245
0.170905764141,0.0164919120319,-0.0326046276134,[ 0.],[ 0.],[ 0.],16.266
0.170926205019,0.0165369127452,-0.0325619607904,[ 0.],[ 0.],[ 0.],16.285
0.170945665986,0.016581822125,-0.0325192195403,[ 0.],[ 0.],[ 0.],16.305
0.170966061438,0.0166268379341,-0.0324765394964,[ 0.],[ 0.],[ 0.],16.326
0.170986515614,0.0166716947414,-0.0324335090407,[ 0.],[ 0.],[ 0.],16.347
0.171006914587,0.0167165591926,-0.0323906428036,[ 0.],[ 0.],[ 0.],16.366
0.171037032516,0.0167837367554,-0.0323261255439,[ 0.],[ 0.],[ 0.],16.387
0.171046736197,0.0168060440006,-0.0323046507096,[ 0.],[ 0.],[ 0.],16.404
0.171067115991,0.0168507643703,-0.032261591649,[ 0.],[ 0.],[ 0.],16.425
0.17108750526,0.0168954923458,-0.0322183547423,[ 0.],[ 0.],[ 0.],16.445
0.17110788854,0.0169400611753,-0.0321751092574,[ 0.],[ 0.],[ 0.],16.466
0.171127259814,0.0169845362534,-0.0321319623716,[  4.11827258e-05],[-0.00018061],[-0.00017351],16.485
0.171147629727,0.0170291199728,-0.0320885324035,[ 0.00023797],[-0.00105192],[-0.00101033],16.504
0.171168025814,0.0170735444749,-0.0320449226396,[ 0.00043193],[-0.00192449],[-0.00184806],16.525
0.171187424931,0.0171180412229,-0.0320012427733,[ 0.00062402],[-0.00280179],[-0.00269003],16.545
0.171217591073,0.0171846518159,-0.031935088116,[ 0.00090739],[-0.00412253],[-0.00395718],16.568
0.171228326151,0.0172069274293,-0.031912790869,[ 0.00100065],[-0.00456511],[-0.00438171],16.586
0.171247815581,0.0172514458073,-0.0318682350503,[ 0.00118637],[-0.00545457],[-0.00523474],16.605
